Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
2006,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,56678000000.0,0,2006 Q3
2006,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,60456000000.0,0,2006 Q4
2007,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,61394000000.0,0,2007 Q1
2007,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,58552000000.0,0,2007 Q2
2007,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,58742000000.0,0,2007 Q3
2007,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,62627000000.0,0,2007 Q4
2008,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,63935000000.0,0,2008 Q1
2008,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,61570000000.0,0,2008 Q2
2008,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,61596000000.0,0,2008 Q3
2008,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,67940000000.0,0,2008 Q4
2009,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,68460000000.0,0,2009 Q1
2009,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,62695000000.0,0,2009 Q2
2009,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,61987000000.0,0,2009 Q3
2009,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,66167000000.0,0,2009 Q4
2010,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,68644000000.0,0,2010 Q1
2010,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,64196000000.0,0,2010 Q2
2010,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,63649000000.0,0,2010 Q3
2010,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,69781000000.0,0,2010 Q4
2011,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,69839000000.0,0,2011 Q1
2011,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,65583000000.0,0,2011 Q2
2011,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,65466000000.0,0,2011 Q3
2011,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,70495000000.0,0,2011 Q4
2012,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,72988000000.0,0,2012 Q1
2012,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,70036000000.0,0,2012 Q2
2012,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,68828000000.0,0,2012 Q3
2012,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,75051000000.0,0,2012 Q4
2013,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,78271000000.0,0,2013 Q1
2013,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,72964000000.0,0,2013 Q2
2013,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,71420000000.0,0,2013 Q3
2013,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,77293000000.0,0,2013 Q4
2014,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,79079000000.0,0,2014 Q1
2014,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,74846000000.0,0,2014 Q2
2014,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,74257000000.0,0,2014 Q3
2014,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,79384000000.0,0,2014 Q4
2015,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,82481000000.0,0,2015 Q1
2015,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,78004000000.0,0,2015 Q2
2015,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,77429000000.0,0,2015 Q3
2015,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,81665000000.0,0,2015 Q4
2016,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,85828000000.0,0,2016 Q1
2016,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,81896000000.0,0,2016 Q2
2016,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,80649000000.0,0,2016 Q3
2016,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,85838000000.0,0,2016 Q4
2017,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,86325000000.0,0,2017 Q1
2017,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,82146000000.0,0,2017 Q2
2017,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,81447000000.0,0,2017 Q3
2017,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,86677000000.0,0,2017 Q4
2018,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,89609000000.0,0,2018 Q1
2018,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,84364000000.0,0,2018 Q2
2018,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,83597000000.0,0,2018 Q3
2018,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,89224000000.0,0,2018 Q4
2019,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,89981000000.0,0,2019 Q1
2019,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,86821000000.0,0,2019 Q2
2019,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,85219000000.0,0,2019 Q3
2019,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,90189000000.0,0,2019 Q4
2020,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,91871000000.0,0,2020 Q1
2020,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,87881000000.0,0,2020 Q2
2020,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,86500000000.0,0,2020 Q3
2020,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,91459000000.0,0,2020 Q4
2021,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,93549000000.0,0,2021 Q1
2021,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,90455000000.0,0,2021 Q2
2021,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,88565000000.0,0,2021 Q3
2021,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,94957000000.0,0,2021 Q4
2022,Q1,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,96712000000.0,0,2022 Q1
2022,Q2,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,95884000000.0,0,2022 Q2
2022,Q3,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,94068000000.0,0,2022 Q3
2022,Q4,Housingwaterelectricitygasandotherfuel,04,ADFS,04CN,https://www.ons.gov.uk/search?q=ADFS,106926000000.0,0,2022 Q4
1997,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,5917000000.0,0,1997 Q1
1997,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6023000000.0,0,1997 Q2
1997,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6053000000.0,0,1997 Q3
1997,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6072000000.0,0,1997 Q4
1998,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6350000000.0,0,1998 Q1
1998,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6450000000.0,0,1998 Q2
1998,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6499000000.0,0,1998 Q3
1998,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6579000000.0,0,1998 Q4
1999,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6489000000.0,0,1999 Q1
1999,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6464000000.0,0,1999 Q2
1999,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6537000000.0,0,1999 Q3
1999,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6644000000.0,0,1999 Q4
2000,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6730000000.0,0,2000 Q1
2000,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6894000000.0,0,2000 Q2
2000,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6987000000.0,0,2000 Q3
2000,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7013000000.0,0,2000 Q4
2001,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7042000000.0,0,2001 Q1
2001,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,6997000000.0,0,2001 Q2
2001,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7083000000.0,0,2001 Q3
2001,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7176000000.0,0,2001 Q4
2002,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7318000000.0,0,2002 Q1
2002,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7583000000.0,0,2002 Q2
2002,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,7854000000.0,0,2002 Q3
2002,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8121000000.0,0,2002 Q4
2003,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8280000000.0,0,2003 Q1
2003,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8192000000.0,0,2003 Q2
2003,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8208000000.0,0,2003 Q3
2003,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8203000000.0,0,2003 Q4
2004,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8376000000.0,0,2004 Q1
2004,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8377000000.0,0,2004 Q2
2004,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8510000000.0,0,2004 Q3
2004,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8718000000.0,0,2004 Q4
2005,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,8948000000.0,0,2005 Q1
2005,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,9232000000.0,0,2005 Q2
2005,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,9505000000.0,0,2005 Q3
2005,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,9731000000.0,0,2005 Q4
2006,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,9988000000.0,0,2006 Q1
2006,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,10266000000.0,0,2006 Q2
2006,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,10490000000.0,0,2006 Q3
2006,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,10739000000.0,0,2006 Q4
2007,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,10936000000.0,0,2007 Q1
2007,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,11216000000.0,0,2007 Q2
2007,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,11522000000.0,0,2007 Q3
2007,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,11779000000.0,0,2007 Q4
2008,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,12114000000.0,0,2008 Q1
2008,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,12389000000.0,0,2008 Q2
2008,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,12643000000.0,0,2008 Q3
2008,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,12875000000.0,0,2008 Q4
2009,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,13049000000.0,0,2009 Q1
2009,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,13197000000.0,0,2009 Q2
2009,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,13303000000.0,0,2009 Q3
2009,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,13426000000.0,0,2009 Q4
2010,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,13643000000.0,0,2010 Q1
2010,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,13978000000.0,0,2010 Q2
2010,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,14355000000.0,0,2010 Q3
2010,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,14617000000.0,0,2010 Q4
2011,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,14782000000.0,0,2011 Q1
2011,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,15007000000.0,0,2011 Q2
2011,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,15170000000.0,0,2011 Q3
2011,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,15435000000.0,0,2011 Q4
2012,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,15934000000.0,0,2012 Q1
2012,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,16354000000.0,0,2012 Q2
2012,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,16605000000.0,0,2012 Q3
2012,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,16790000000.0,0,2012 Q4
2013,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,17065000000.0,0,2013 Q1
2013,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,17451000000.0,0,2013 Q2
2013,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,17747000000.0,0,2013 Q3
2013,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,17958000000.0,0,2013 Q4
2014,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,18236000000.0,0,2014 Q1
2014,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,18533000000.0,0,2014 Q2
2014,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,18699000000.0,0,2014 Q3
2014,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,18830000000.0,0,2014 Q4
2015,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,19210000000.0,0,2015 Q1
2015,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,19545000000.0,0,2015 Q2
2015,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,19819000000.0,0,2015 Q3
2015,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20040000000.0,0,2015 Q4
2016,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20360000000.0,0,2016 Q1
2016,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20464000000.0,0,2016 Q2
2016,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20581000000.0,0,2016 Q3
2016,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20580000000.0,0,2016 Q4
2017,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20605000000.0,0,2017 Q1
2017,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20683000000.0,0,2017 Q2
2017,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20704000000.0,0,2017 Q3
2017,Q4,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20750000000.0,0,2017 Q4
2018,Q1,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20823000000.0,0,2018 Q1
2018,Q2,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,20979000000.0,0,2018 Q2
2018,Q3,Actualrentalsforhousing,04.1,ADFT,04CN,https://www.ons.gov.uk/search?q=ADFT,21130000000.0,0,2018 Q3
